epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,858.359,1.99059,7.50582,0.01323,0.7158,0.1613,0.15614,0.06595,1.7663,6.23953,0.02107,0.00125,0.00125,0.00125
